,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,fromCurrency,toCurrency,lastMarket,coinMarketCapLink,algorithm,tradeable,Ticker,trailingPE
0,1,2,130.17,130.69,130.05,134.52,130.17,130.69,130.05,134.52,6.48,0.0482,2023-12-14 01:00:00,1.2,3.23,0.64,25.69216,1021109,1021109,1358298,926680,926680,133.74,136.52,1000,800,29358768128,101.19,170.3,12.661289,118.2128,139.4781,6.36,0.048859186,USD,,,,,,False,EXR,25.400755
0,1,2,102.74,102.5,102.22,104.22,102.74,102.5,102.22,104.22,3.8,0.0369,2023-11-14 01:00:00,0.36150002,5.25,1.058,11.743443,17819978,17819978,19854966,19552850,19552850,103.02,102.95,900,1400,411627323392,98.02,120.7,1.1747657,108.2756,108.6957,3.64,0.03542924,USD,,,,,,False,XOM,10.227408
0,1,2,453.46,452.79,450.53,455.26,453.46,452.79,450.53,455.26,3.83,0.0084,2023-11-29 01:00:00,0.31059998,0.91,0.825,25.49972,235164,235164,244274,240680,240680,374.0,501.0,800,800,17291225088,377.89,467.53,8.291134,445.3612,421.2401,3.74,0.008247696,USD,,,,,,False,FDS,37.742123
0,1,2,1087.6,1084.97,1083.72,1130.47,1087.6,1084.97,1083.72,1130.47,,,2017-03-01 01:00:00,0.0,0.09,1.174,39.80621,296153,296153,194274,165210,165210,1126.0,1179.92,900,800,27869773824,575.39,1130.47,18.41343,937.8278,816.90875,0.0,0.0,USD,,,,,,False,FICO,66.64952
0,1,2,59.97,59.78,59.8,60.83,59.97,59.78,59.8,60.83,1.4,0.023,2023-12-05 01:00:00,0.6869,2.33,1.114,28.55399,2681618,2681618,3366676,2521980,2521980,59.6,61.06,1800,1300,34764709888,45.7,61.25,4.7729464,58.25,55.8804,1.36,0.022678005,USD,,,,,,False,FAST,30.71717
0,1,2,95.59,95.43,95.19,98.04,95.59,95.43,95.19,98.04,4.36,0.044499997,2023-12-29 01:00:00,1.2587,4.03,1.265,35.603638,705873,705873,629253,780520,780520,97.54,98.59,900,800,8054096384,85.27,115.08,7.164387,90.8582,95.7048,4.33,0.045297626,USD,,,,,,False,FRT,28.46221
0,1,2,258.83,259.15,258.53,265.3,258.83,259.15,258.53,265.3,5.04,0.0191,2023-12-08 01:00:00,0.2875,1.55,1.353,11.878707,1987608,1987608,1774688,1243450,1243450,262.1,264.99,800,900,66480480256,162.61,270.95,0.7503949,251.1436,240.3088,4.82,0.018622264,USD,,,,,,False,FDX,16.152718
0,1,2,157.78,157.54,154.53,161.075,157.78,157.54,154.53,161.075,,,,0.0,,1.417,11.97982,2069711,2069711,2218907,1723540,1723540,158.0,160.76,1100,1200,17126024192,129.22,232.0,5.4154463,151.2478,183.6813,0.0,0.0,USD,,,,,,False,FSLR,36.2647
0,1,2,36.94,36.93,36.69,37.38,36.94,36.93,36.69,37.38,1.64,0.043899998,2023-11-06 01:00:00,1.6421001,4.0,0.468,14.045113,4076993,4076993,3728682,3628990,3628990,36.61,37.6,1800,1400,21437728768,32.18,43.31,1.6866821,35.7986,37.89345,1.56,0.042230643,USD,,,,,,False,FE,39.326317
0,1,2,58.64,58.64,58.64,59.95,58.64,58.64,58.64,59.95,2.08,0.0347,2023-12-07 01:00:00,1.1765,1.68,0.851,13.521445,8122522,8122522,5220087,5877510,5877510,59.0,59.77,1100,1000,35489792000,46.91,79.32,2.4233384,53.161,55.81315,2.03,0.03461801,USD,,,,,,False,FIS,
0,1,2,130.61,129.97,129.64,131.25,130.61,129.97,129.64,131.25,,,,0.0,,0.893,15.22261,2381476,2381476,2756117,2998980,2998980,130.0,131.3,800,1400,78390288384,97.25,131.25,4.168144,117.7992,118.86025,0.0,0.0,USD,,,,,,False,FI,27.381552
0,1,2,240.5,239.96,239.96,251.82,240.5,239.96,239.96,251.82,,,,0.0,,1.201,13.058122,961148,961148,453130,402520,402520,100.66,275.0,1400,800,18168717312,175.08,278.35,4.9051495,242.2608,237.49216,0.0,0.0,USD,,,,,,False,FLT,19.720219
0,1,2,53.66,54.03,53.28,55.86,53.66,54.03,53.28,55.86,2.32,0.0416,2023-09-28 02:00:00,0.4936,1.85,0.897,12.444197,2054727,2054727,2047442,1497660,1497660,55.68,56.0,800,1000,6955314176,49.49,134.29,1.4015182,58.666,93.88625,2.32,0.043235183,USD,,,,,,False,FMC,11.861703
0,1,2,10.26,10.29,10.22,10.6,10.26,10.29,10.22,10.6,0.6,0.056700002,2023-10-31 01:00:00,0.39220002,5.76,1.69,6.5714283,60921671,60921671,52644088,48396160,48396160,10.57,10.58,36900,21500,42351210496,9.63,15.42,0.24307925,11.0938,12.28985,0.6,0.058479533,USD,,,,,,False,F,6.915033
0,1,2,52.56,52.048,51.695,52.7,52.56,52.048,51.695,52.7,,,,0.0,,1.138,31.059172,7057052,7057052,6811885,6800500,6800500,51.8,52.44,800,1100,40307597312,44.12,81.24,7.792371,55.3218,63.52665,0.0,0.0,USD,,,,,,False,FTNT,36.45139
0,1,2,68.98,68.9,68.51,69.47,68.98,68.9,68.51,69.47,0.32,0.0046,2023-11-22 01:00:00,0.12020001,0.41,1.192,18.986301,2090768,2090768,2039490,1760610,1760610,69.0,69.82,800,1000,24354375680,62.7,79.9,4.0512977,69.875,70.3557,0.28,0.0040591476,USD,,,,,,False,FTV,29.74249
0,1,2,24.8,24.67,24.65,25.64,24.8,24.67,24.65,25.64,1.2,0.0468,2023-09-28 02:00:00,0.69769996,4.19,1.373,9.457564,3109707,3109707,3213309,3109130,3109130,25.38,25.81,1400,1100,12676187136,21.88,34.37,1.6149244,23.625,26.04175,1.2,0.0483871,USD,,,,,,False,BEN,14.901162
0,1,2,37.32,37.84,37.7405,39.46,37.32,37.84,37.7405,39.46,0.6,0.0153,2023-10-12 02:00:00,0.4,3.73,2.052,24.07362,18610547,18610547,10136668,10229470,10229470,39.27,39.24,1300,1800,56269377536,32.83,46.73,2.477954,35.6934,38.4683,0.6,0.016077172,USD,,,,,,False,FCX,26.160002
0,1,2,434.84,434.32,432.76,441.82,434.84,434.32,432.76,441.82,,,1999-07-19 02:00:00,0.0,,1.238,36.884617,530840,530840,506768,420150,420150,441.14,442.91,800,800,34761834496,292.6,441.82,5.9671283,374.8848,344.2082,0.0,0.0,USD,,,,,,False,IT,37.866096
0,1,2,68.46,68.35,68.1575,69.665,68.46,68.35,68.1575,69.665,0.12,0.0017,2023-10-19 02:00:00,0.0178,,,16.447868,1548418,1548418,2894677,2626630,2626630,69.43,69.42,900,800,31598417920,53.0,87.83,1.6385821,68.277,74.49485,0.09,0.0013146363,USD,,,,,,False,GEHC,20.596441
0,1,2,22.08,22.1,21.8,22.37,22.08,22.1,21.8,22.37,0.5,0.0224,2023-11-17 01:00:00,0.2242,2.05,1.069,9.84141,3763231,3763231,4133211,6212900,6212900,22.13,22.48,800,3100,14313573376,15.45,23.74,3.7896674,18.496,18.4491,0.5,0.022644928,USD,,,,,,False,GEN,10.017938
0,1,2,117.07,116.76,116.3,122.405,117.07,116.76,116.3,122.405,,,2013-06-10 02:00:00,0.0,,1.314,16.939058,1349035,1349035,1253736,1321850,1321850,122.29,122.25,1000,800,7513084928,79.86,156.95,1.874415,103.044,114.90495,0.0,0.0,USD,,,,,,False,GNRC,48.339924
0,1,2,246.97,247.09,246.81,249.69,246.97,247.09,246.81,249.69,5.28,0.0211,2023-10-05 02:00:00,0.4361,2.37,0.76,16.780243,842179,842179,1190001,791120,791120,249.0,251.0,900,800,68139651072,202.35,254.11,1.6437016,237.414,224.36584,5.22,0.02113617,USD,,,,,,False,GD,20.87709
0,1,2,121.8,121.7,121.47,123.25,121.8,121.7,121.47,123.25,0.32,0.0026,2023-09-25 02:00:00,0.033299997,0.74,1.197,30.321783,4498722,4498722,4676144,3801800,3801800,122.03,122.69,800,800,133327773696,59.86729,123.25,1.5907768,112.6406,105.4737,0.32,0.0026272577,USD,,,,,,False,GE,12.760416
0,1,2,63.66,63.57,63.315,64.16,63.66,63.57,63.315,64.16,2.36,0.0368,2024-01-09 01:00:00,0.53900003,3.29,0.254,13.61571,3345688,3345688,4674209,3837080,3837080,63.22,64.11,900,900,37277417472,60.33,90.89,1.838019,64.1728,75.3616,2.21,0.03471568,USD,,,,,,False,GIS,15.641463
0,1,2,31.6,31.52,31.52,32.59,31.6,31.52,31.52,32.59,0.36,0.0111,2023-11-30 01:00:00,0.0506,4.06,1.49,4.970814,31608989,31608989,17502977,27734990,27734990,32.36,32.43,1800,2200,44316372992,26.3,43.63,0.25769678,29.6488,34.1398,0.36,0.011392405,USD,,,,,,False,GM,4.544944
0,1,2,132.78,133.48,132.545,135.25,132.78,133.48,132.545,135.25,3.8,0.028199999,2023-11-30 01:00:00,0.42270002,2.77,0.952,13.633603,1421935,1421935,1011636,1009350,1009350,134.4,135.42,1000,800,18884534272,126.35,186.5,0.820055,137.9606,155.8612,3.745,0.02820455,USD,,,,,,False,GPC,15.20316
0,1,2,76.6,76.78,76.2,77.66,76.6,76.78,76.2,77.66,3.0,0.038599998,2023-12-14 01:00:00,0.6381,3.95,0.336,10.666208,5276938,5276938,5738222,5858750,5858750,77.0,77.62,1300,800,96755015680,72.87,89.74,3.532365,76.705,78.36615,2.98,0.038903397,USD,,,,,,False,GILD,16.627409
0,1,2,116.44,116.23,115.945,120.02,116.44,116.23,115.945,120.02,1.0,0.0083,2023-12-14 01:00:00,0.3049,0.49,0.977,10.160305,3143329,3143329,1600349,1467390,1467390,119.0,123.0,4000,1300,31191998464,92.27,129.7,3.292521,112.5942,110.4231,1.0,0.008588114,USD,,,,,,False,GPN,36.521343
0,1,2,37.03,37.07,36.81,38.155,37.03,37.07,36.81,38.155,0.64,0.017,2023-12-06 01:00:00,0.2062,2.25,2.14,10.8674345,6656345,6656345,6637650,6369650,6369650,37.65,37.8,1100,900,33752412160,27.84,43.85,1.4764189,39.7302,36.12535,0.6,0.01620308,USD,,,,,,False,HAL,12.958762
0,1,2,46.41,46.16,45.865,48.68,46.41,46.16,45.865,48.68,2.8,0.057800002,2023-10-31 01:00:00,3.2557998,3.42,0.745,12.1758795,1974927,1974927,1911649,1552490,1552490,47.1,48.86,900,900,6724503552,42.66,73.58,1.2469178,52.4938,58.21835,2.8,0.060331825,USD,,,,,,False,HAS,
0,1,2,250.48,250.47,250.0,253.44,250.48,250.47,250.0,253.44,2.4,0.0095,2023-12-13 01:00:00,0.1165,0.91,1.663,12.862385,974448,974448,1399901,1427010,1427010,252.6,258.11,1300,800,67546927104,215.96,304.86,1.0694236,240.6952,264.20874,2.36,0.009421909,USD,,,,,,False,HCA,12.46838
0,1,2,17.32,17.28,17.22,18.22,17.32,17.28,17.22,18.22,1.2,0.0659,2023-11-06 01:00:00,2.7273002,4.79,0.979,44.390247,5859357,5859357,5238949,5370530,5370530,18.1,18.38,1300,1100,9956747264,15.24,28.43,4.6271305,17.0432,20.1352,1.2,0.06928407,USD,,,,,,False,PEAK,41.36364
0,1,2,66.73,66.84,66.81,69.84,66.73,66.84,66.81,69.84,,,,0.0,,0.841,13.347409,1741853,1741853,1074712,1100980,1100980,69.27,70.02,800,800,9035888640,60.01,89.72,0.7118797,69.133,76.102,0.0,0.0,USD,,,,,,False,HSIC,20.573963
0,1,2,187.92,188.21,187.8,191.02,187.92,188.21,187.8,191.02,4.77,0.025,2023-11-16 01:00:00,0.4634,1.97,0.351,19.002985,1253830,1253830,1457996,1378800,1378800,190.51,190.86,800,800,39055028224,183.74,276.88,3.499486,192.9016,231.5444,4.3,0.022882078,USD,,,,,,False,HSY,20.579742
0,1,2,140.56,140.47,139.52,143.52,140.56,140.47,139.52,143.52,1.75,0.0124,2023-09-15 02:00:00,0.3545,1.49,1.538,14.513375,5597899,5597899,3330350,4135030,4135030,139.1,142.39,1000,1000,43330924544,113.82,167.75,4.2381577,149.2204,142.9042,1.688,0.012009107,USD,,,,,,False,HES,29.69895
0,1,2,16.91,16.79,16.65,17.14,16.91,16.79,16.65,17.14,0.52,0.0308,2023-12-12 01:00:00,0.3117,3.39,1.265,7.8558135,14603578,14603578,9944777,12686360,12686360,16.65,16.93,3100,2900,21667506176,13.655,18.135,0.74369335,16.2446,16.04235,0.48,0.02838557,USD,,,,,,False,HPE,10.967532
0,1,2,167.52,167.72,167.72,171.52,167.52,167.72,167.72,171.52,0.6,0.0034999999,2023-11-16 01:00:00,0.121199995,0.8,1.204,24.301563,1473443,1473443,1660330,1382280,1382280,170.01,171.79,800,900,43810209792,123.74,172.4,10.113159,156.2954,148.19905,0.6,0.003581662,USD,,,,,,False,HLT,34.51313
0,1,2,71.3,71.17,70.96,71.755,71.3,71.17,70.96,71.755,,,,0.0,,1.029,16.469908,1255194,1255194,1826415,1821900,1821900,69.72,72.61,800,900,17076214784,64.02,87.88,4.2368536,69.3554,76.7172,0.0,0.0,USD,,,,,,False,HOLX,38.87978
0,1,2,313.49,313.83,313.0,320.1,313.49,313.83,313.0,320.1,8.36,0.026199998,2023-11-29 01:00:00,0.5237,2.29,0.936,20.501602,3550526,3550526,3005773,3064050,3064050,319.0,320.59,1400,1100,318105649152,274.26,347.25,2.0694644,297.0404,303.2563,2.09,0.006666879,USD,,,,,,False,HD,20.48846
0,1,2,195.92,196.5,195.3201,198.085,195.92,196.5,195.3201,198.085,4.32,0.0218,2023-11-09 01:00:00,0.5105,1.99,1.053,19.837511,2806035,2806035,2772887,2331980,2331980,197.51,198.0,900,1000,130386665472,174.88,219.96,3.581264,186.4882,193.00795,4.12,0.021028992,USD,,,,,,False,HON,24.508055
0,1,2,30.59,30.59,30.5548,31.34,30.59,30.59,30.5548,31.34,1.13,0.0361,2024-01-12 01:00:00,0.7586,2.14,0.268,18.423529,2904554,2904554,3353065,4756810,4756810,31.19,31.19,800,800,17115785216,30.12,48.11,1.4133584,33.6946,38.4678,1.1,0.035959464,USD,,,,,,False,HRL,21.599998
0,1,2,17.47,17.48,17.385,17.8,17.47,17.48,17.385,17.8,0.72,0.040599998,2023-09-28 02:00:00,0.5429,4.49,1.294,19.472527,4454942,4454942,6311066,4458980,4458980,17.73,17.72,4000,900,12677738496,14.51,19.42,2.4111333,16.3454,16.5664,0.57,0.032627363,USD,,,,,,False,HST,16.87619
0,1,2,52.6,52.62,52.62,53.24,52.6,52.62,52.62,53.24,0.2,0.0038,2023-11-09 01:00:00,0.1039,,1.277,24.60465,1929008,1929008,2426604,1982660,1982660,52.49,53.47,2900,900,21781258240,37.25,53.24,3.3916626,47.4146,46.0783,0.16,0.003041825,USD,,,,,,False,HWM,34.35065
0,1,2,29.34,29.11,28.55,29.58,29.34,29.11,28.55,29.58,1.1,0.0374,2023-12-12 01:00:00,0.32209998,3.15,1.053,8.779762,9496955,9496955,8372939,9310080,9310080,29.54,29.55,4000,1800,29153935360,25.22,33.9,0.5427219,27.0168,29.36495,1.05,0.035787318,USD,,,,,,False,HPQ,9.04908
0,1,2,300.0,299.22,299.22,305.0,300.0,299.22,299.22,305.0,4.88,0.0161,2023-11-29 01:00:00,0.3404,2.2,0.926,18.618406,202334,202334,693267,366376,366376,303.19,304.71,1400,1000,16273205248,219.77,340.06,3.1016078,295.2104,289.86096,4.48,0.014933334,USD,,,,,,False,HUBB,23.043282
0,1,2,237.02,237.05,235.68,239.47,237.02,237.05,235.68,239.47,5.2,0.0218,2023-11-22 01:00:00,0.3743,2.09,0.604,14.338739,220951,220951,271966,262050,262050,229.25,238.74,1100,800,9483588608,188.51,240.46,0.85522485,222.2048,216.0362,4.96,0.020926503,USD,,,,,,False,HII,18.018114
0,1,2,158.56,158.41,158.0,160.59,158.56,158.41,158.0,160.59,6.64,0.0414,2023-11-09 01:00:00,0.8542,4.92,0.762,17.508179,4861759,4861759,4091826,3768820,3768820,160.55,160.68,1800,800,146601246720,120.55,160.59,2.396581,145.9666,136.8823,6.62,0.041750755,USD,,,,,,False,IBM,20.71613
0,1,2,201.68,201.87,201.4227,203.77,201.68,201.87,201.4227,203.77,2.56,0.0126,2024-01-11 01:00:00,0.305,1.11,0.967,24.028402,451465,451465,525822,609130,609130,202.73,203.98,1100,900,15355001856,183.77,246.23,4.659102,198.9696,211.6396,2.52,0.012495042,USD,,,,,,False,IEX,25.004925
0,1,2,465.82,464.59,464.59,484.06,465.82,464.59,464.59,484.06,,,,0.0,,1.207,44.43831,468323,468323,494458,434940,434940,400.83,550.0,900,1000,40080748544,372.5,564.74,11.171026,437.8036,476.3387,0.0,0.0,USD,,,,,,False,IDXX,49.244896
0,1,2,242.21,241.725,240.4,245.57,242.21,241.725,240.4,245.57,5.6,0.0228,2023-12-28 01:00:00,0.5175,2.31,1.155,24.090374,771301,771301,1095760,969950,969950,244.81,253.33,900,1400,73789284352,214.66,264.19,4.5846095,232.6932,236.9995,5.33,0.022005696,USD,,,,,,False,ITW,23.80971
0,1,2,101.95,101.43,100.19,110.58,101.95,101.43,100.19,110.58,,,,0.0,,1.159,115.56842,3945656,3945656,2427312,4108330,4108330,109.01,110.0,900,800,17434652672,89.0,238.55,3.9047375,116.5234,175.97725,0.0,0.0,USD,,,,,,False,ILMN,
0,1,2,71.43,71.36,71.36,72.73,71.43,71.36,71.36,72.73,0.08,0.0011,2023-11-17 01:00:00,0.0435,,1.468,22.71698,2345917,2345917,2785984,2071970,2071970,71.85,72.79,900,1100,29242533888,50.75,72.73,4.3786736,65.3686,62.50055,0.06,0.0008399832,USD,,,,,,False,IR,39.260868
0,1,2,189.09,188.62,185.87,192.5,189.09,188.62,185.87,192.5,,,,0.0,,0.826,78.4449,928277,928277,1419930,1197500,1197500,184.0,195.0,1000,800,13420166144,125.82,335.91,8.6192465,156.8036,245.65135,0.0,0.0,USD,,,,,,False,PODD,111.09248
0,1,2,44.7,44.36,42.8615,44.36,44.7,44.36,42.8615,44.36,0.5,0.0114,2023-11-06 01:00:00,0.7526,2.99,0.883,25.137932,43078983,43078983,38806619,36312660,36312660,43.75,43.8,1400,2200,184407851008,24.73,45.34,3.4883447,37.9378,33.4475,0.98,0.021923937,USD,,,,,,False,INTC,
0,1,2,113.84,113.2,112.72,114.27,113.84,113.2,112.72,114.27,1.68,0.0147,2023-12-13 01:00:00,0.3805,1.24,0.985,19.73057,3007847,3007847,2541100,2664580,2664580,112.78,114.72,800,900,65386864640,94.16,118.79,8.65478,109.9432,109.50455,1.64,0.014406185,USD,,,,,,False,ICE,26.5058
0,1,2,75.38,75.46,75.46,76.79,75.38,75.46,75.46,76.79,3.24,0.0422,2023-12-27 01:00:00,54.0,2.7,1.172,18.91133,1566786,1566786,2071434,1608680,1608680,76.7,78.18,1000,800,19600322560,62.11,118.34,1.6867747,69.2808,78.7984,3.24,0.042982224,USD,,,,,,False,IFF,1279.6666
0,1,2,36.94,36.79,36.59,37.675,36.94,36.79,36.59,37.675,1.85,0.0497,2023-11-14 01:00:00,0.84860003,4.71,1.032,17.794258,4320571,4320571,3134804,4023320,4023320,36.87,37.23,800,1800,12868371456,29.01,41.89,0.66168094,34.2576,33.9379,1.85,0.050081216,USD,,,,,,False,IP,17.059631
0,1,2,30.74,30.76,30.46,31.36,30.74,30.76,30.46,31.36,1.24,0.0396,2023-11-30 01:00:00,0.5105,3.95,1.166,10.722602,3515037,3515037,3794141,2627430,2627430,31.31,31.55,1200,1300,11991855104,27.2,40.95,1.2805108,29.1642,34.11,1.22,0.039687704,USD,,,,,,False,IPG,13.100417
0,1,2,571.46,571.4,564.445,576.68,571.46,571.4,564.445,576.68,3.6,0.0063,2024-01-09 01:00:00,0.3549,0.64,1.191,30.516472,1241796,1241796,1410488,1378730,1378730,570.3,585.81,1200,1000,160772849664,370.62,599.0,10.900594,526.7902,475.72824,3.24,0.005669688,USD,,,,,,False,INTU,62.90471
0,1,2,14.27,14.3,14.135,14.86,14.27,14.3,14.135,14.86,0.8,0.0538,2023-11-09 01:00:00,0.5962,5.5,1.437,9.229814,6534334,6534334,5280125,8469560,8469560,14.31,14.78,3000,4000,6680372224,12.48,20.56,1.1625316,13.5652,15.61015,0.788,0.05522074,USD,,,,,,False,IVZ,11.430769
0,1,2,33.36,33.44,33.25,34.08,33.36,33.44,33.25,34.08,1.04,0.0306,2023-11-06 01:00:00,1.2346,2.14,0.933,46.616436,3601710,3601710,2923739,2889440,2889440,33.76,34.4,900,1100,20911333376,28.49,36.535,8.8123045,31.9374,32.9988,1.04,0.031175058,USD,,,,,,False,INVH,42.012344
0,1,2,214.1,214.0,211.99,217.26,214.1,214.0,211.99,217.26,,,,0.0,,1.418,19.665459,1116553,1116553,1346822,1198970,1198970,211.77,222.22,1100,800,39586074624,167.42,241.86,2.6648316,197.501,205.53555,0.0,0.0,USD,,,,,,False,IQV,36.333336
0,1,2,64.15,64.02,63.65,65.58,64.15,64.02,63.65,65.58,2.6,0.0397,2023-12-14 01:00:00,2.6654,6.37,0.925,35.786884,1456132,1456132,1614823,1226340,1226340,64.65,65.72,1300,800,19122425856,48.92,65.58,3.5813076,60.47,57.58785,2.506,0.03906469,USD,,,,,,False,IRM,69.67021
0,1,2,185.27,185.31,184.71,191.59,185.27,185.31,184.71,191.59,1.68,0.0089,2023-11-09 01:00:00,0.2234,0.85,1.16,22.922707,826272,826272,781004,589790,589790,189.43,190.44,800,900,19576541184,163.66,209.21,1.4858193,181.1966,181.481,1.66,0.008959896,USD,,,,,,False,JBHT,25.579515
0,1,2,158.69,158.68,157.72,161.42,158.69,158.68,157.72,161.42,2.08,0.0128999995,2023-11-30 01:00:00,0.4141,1.1,0.641,28.61032,466868,466868,517774,659570,659570,160.56,161.52,1000,1100,11710046208,136.57,190.86,5.5239506,148.2882,155.9499,2.05,0.012918267,USD,,,,,,False,JKHY,32.48283
0,1,2,127.18,126.85,126.74,130.03,127.18,126.85,126.74,130.03,1.04,0.008,2023-10-26 02:00:00,0.1469,0.75,0.826,14.113289,936726,936726,764417,1457270,1457270,130.3,131.5,800,900,16327668736,109.0,141.16,0.99848676,133.1674,124.28935,1.01,0.0079415,USD,,,,,,False,J,24.399246
0,1,2,154.66,156.44,155.47,158.46,154.66,156.44,155.47,158.46,4.76,0.0301,2023-11-20 01:00:00,0.8705,2.65,0.578,16.014156,10289928,10289928,6872028,7014930,7014930,158.35,158.94,800,800,381265051648,144.95,181.04,3.8645906,152.9336,159.3905,4.64,0.030001292,USD,,,,,,False,JNJ,29.659176
0,1,2,52.8,52.97,52.79,53.95,52.8,52.97,52.79,53.95,1.48,0.0275,2023-09-22 02:00:00,0.4799,2.35,1.283,13.608585,4441834,4441834,4448393,3874370,3874370,53.59,53.72,1200,1000,36662444032,47.9,70.43,1.3776659,51.637,59.3211,1.43,0.027083334,USD,,,,,,False,JCI,18.083893
0,1,2,28.45,28.37,28.22,28.725,28.45,28.37,28.22,28.725,0.88,0.0308,2023-11-30 01:00:00,0.7768,2.97,0.932,12.261803,3551874,3551874,3328744,3145060,3145060,28.5,28.64,1000,1800,9110059008,24.87,34.53,1.6128279,26.8308,29.4052,0.87,0.030579964,USD,,,,,,False,JNPR,25.508928
0,1,2,52.54,52.47,52.04,52.905,52.54,52.47,52.04,52.905,2.24,0.0424,2023-11-30 01:00:00,0.9958,3.61,0.435,14.729806,1951710,1951710,2933571,2539410,2539410,52.81,52.82,800,800,18112458752,47.63,70.15962,1.1415894,51.91258,59.393215,2.37,0.045108486,USD,,,,,,False,K,22.218487
0,1,2,20.44,20.31,20.31,20.79,20.44,20.31,20.31,20.79,0.8,0.0387,2023-11-07 01:00:00,0.3563,,,16.29134,16953890,16953890,25027114,21329230,21329230,20.68,20.73,21500,1400,39619076096,17.82,27.795,2.54867,19.7088,22.882313,0.2,0.009784736,USD,,,,,,False,KVUE,36.94643
0,1,2,31.57,31.66,31.66,32.185,31.57,31.66,31.66,32.185,0.86,0.026700001,2023-09-28 02:00:00,0.5949,2.21,0.672,16.842932,7885690,7885690,8877744,7976560,7976560,32.12,32.13,1300,2200,44984594432,27.66,38.69,3.049803,30.7278,32.71365,0.815,0.025815647,USD,,,,,,False,KDP,23.48175
0,1,2,135.89,135.71,135.12,138.03,135.89,135.71,135.12,138.03,,,,0.0,,1.034,17.149254,1102774,1102774,1348803,1721980,1721980,137.55,138.63,800,800,24484042752,118.57,189.45,4.480974,128.8374,147.838,0.0,0.0,USD,,,,,,False,KEYS,23.29054
0,1,2,123.73,123.74,123.11,124.06,123.73,123.74,123.11,124.06,4.72,0.0381,2023-12-07 01:00:00,0.90379995,3.31,0.396,17.470423,1797825,1797825,1764746,1665170,1665170,123.9,124.2,1100,900,41918201856,116.32,147.87,2.0522985,121.0242,130.1335,4.7,0.037985936,USD,,,,,,False,KMB,23.853848
0,1,2,19.32,19.35,19.245,20.08,19.32,19.35,19.245,20.08,0.96,0.0479,2023-12-06 01:00:00,1.2958,5.07,1.475,31.328125,6177355,6177355,4741412,4001090,4001090,19.97,19.98,3000,1100,12428473344,16.34,23.27,7.015272,17.7972,18.88485,0.92,0.04761905,USD,,,,,,False,KIM,28.239437
0,1,2,17.57,17.54,17.505,17.8,17.57,17.54,17.505,17.8,1.13,0.0637,2023-10-30 01:00:00,1.0275,6.05,0.942,14.915966,12389639,12389639,13870914,12666440,12666440,17.7,17.76,3200,3100,39454167040,15.89,19.13,2.4853017,16.779,17.04455,1.125,0.0640296,USD,,,,,,False,KMI,16.284403
0,1,2,544.62,543.24,540.56,550.23,544.62,543.24,540.56,550.23,5.8,0.0106,2023-11-14 01:00:00,0.2326,1.53,1.344,20.701357,596012,596012,972247,960400,960400,549.0,551.0,1200,1000,74626670592,355.88,562.84,7.338941,494.6926,449.83844,5.2,0.009547941,USD,,,,,,False,KLAC,24.574753
0,1,2,35.11,35.05,34.99,35.53,35.11,35.05,34.99,35.53,1.6,0.045,2023-11-30 01:00:00,0.66120005,4.93,0.691,12.7769785,9392653,9392653,8151080,9375240,9375240,35.5,35.5,4000,3200,43566702592,30.68,42.8,1.6040169,33.0448,36.0338,1.6,0.045571063,USD,,,,,,False,KHC,14.677686
0,1,2,190.81,190.87,190.17,194.93,190.81,190.87,190.17,194.93,4.56,0.0234,2023-11-16 01:00:00,0.5843,1.83,0.677,14.627348,1109921,1109921,1298865,823470,823470,190.36,198.0,900,800,36901543936,160.25,227.91,1.9778928,179.3424,188.44125,4.54,0.023793302,USD,,,,,,False,LHX,25.05663
0,1,2,216.91,217.23,216.69,219.78,216.91,217.23,216.69,219.78,2.88,0.013200001,2023-11-07 01:00:00,0.29659998,,1.052,15.049484,776366,776366,822074,838990,838990,200.0,221.18,900,800,18590554112,179.58763,222.42268,1.2335397,205.133,202.3459,2.88,0.013277397,USD,,,,,,False,LH,22.574228
0,1,2,715.92,712.08,708.4913,722.59,715.92,712.08,708.4913,722.59,8.0,0.0111,2023-12-12 01:00:00,0.24340001,1.39,1.525,20.443941,691887,691887,1021500,839010,839010,719.0,721.46,800,1100,95164366848,397.06,730.99,6.0091953,647.3408,601.82916,7.175,0.01002207,USD,,,,,,False,LRCX,24.510525
0,1,2,100.03,99.87,99.5,101.07,100.03,99.87,99.5,101.07,1.12,0.0111,2023-11-02 01:00:00,0.15609999,1.22,0.645,16.095694,1638515,1638515,2172204,1583610,1583610,100.91,100.91,800,900,14626033664,81.255,117.382,2.483071,92.8152,102.47695,1.085,0.010846746,USD,,,,,,False,LW,14.520864
